Date,Nifty500_PE,Nifty500_PB,Earning_Yields_%,3M_Yield_India,2Y_Yield_India,10Y_Yield_India,India_Yield_Spread,10Y-3M_Yield_India,10Y-2Y_Yield_India,3M_Yield_US,2Y_Yield_US,10Y_Yield_US,10Y-3M_Yield_US,10Y-2Y_Yield_US,pct_change
2004-11-19,15.27,2.73,6.39,5.6,6.1,7.12,0.73,1.52,1.02,2.12,2.83,4.1,1.98,1.27,1.5496344384217826
2005-09-19,18.69,3.63,6.28,5.13,6.05,7.0,0.72,1.87,0.95,3.48,3.92,4.25,0.77,0.33,0.9736483516483516
2005-03-17,17.56,3.33,6.68,5.2,5.92,6.69,0.02,1.49,0.77,2.77,3.68,4.47,1.7,0.79,1.424058389389689
2002-05-27,13.9,1.69,5.92,6.8,7.0,7.85,1.92,1.05,0.85,1.74,3.24,5.15,3.41,1.91,3.0584726319239595
2004-08-16,13.57,2.39,7.49,4.75,5.65,6.56,-0.92,1.81,0.91,1.43,2.48,4.26,2.84,1.79,1.7296182404560114
2003-05-05,13.07,1.52,9.14,4.65,5.11,5.94,-3.21,1.29,0.82,1.12,1.54,3.88,2.76,2.34,4.708579050828419
2006-06-21,16.35,3.57,6.02,6.3,7.03,7.91,1.9,1.61,0.89,4.91,5.2,5.16,0.25,-0.04,0.9217339691766102
2012-08-09,17.22,2.47,5.76,8.25,7.92,8.14,2.37,-0.12,0.22,0.12,0.28,1.7,1.58,1.42,1.0116582938558287
2009-12-22,20.0,3.15,4.5,3.9,5.81,7.7,3.19,3.8,1.89,0.08,0.91,3.76,3.68,2.85,0.5300460586287961
2011-09-26,16.25,2.47,5.73,8.39,8.26,8.31,2.58,-0.08,0.04,0.01,0.23,1.9,1.9,1.67,0.8661489731276182
2012-08-16,17.68,2.46,5.56,8.29,7.97,8.26,2.69,-0.03,0.29,0.08,0.29,1.84,1.75,1.54,0.9893195031556017
2001-08-31,14.53,1.61,6.62,6.89,7.12,9.11,2.49,2.22,1.99,3.38,3.56,4.84,1.46,1.28,2.7622040339082137
2002-03-22,14.86,1.71,5.48,6.09,6.31,7.46,1.98,1.37,1.15,1.85,3.71,5.4,3.56,1.69,3.3316401980325336
2001-08-21,14.73,1.62,6.54,6.93,7.22,9.19,2.64,2.26,1.97,3.39,3.76,4.87,1.48,1.11,2.6640110089085245
2011-05-20,18.72,3.09,4.92,8.15,8.19,8.35,3.43,0.2,0.16,0.05,0.52,3.15,3.1,2.63,0.4330900519050749
2000-04-17,27.65,2.84,4.6,8.15,9.49,10.29,5.69,2.14,0.81,5.76,6.37,6.04,0.28,-0.33,0.5077122434477281
2003-05-02,12.9,1.5,9.21,4.65,5.15,5.94,-3.27,1.29,0.78,1.13,1.57,3.93,2.8,2.36,4.756385627890431
2002-05-07,14.35,1.74,5.48,6.3,6.47,7.44,1.96,1.14,0.96,1.76,3.1,5.06,3.3,1.95,2.893063034526449
2006-07-19,16.13,3.35,5.88,6.43,7.19,8.34,2.46,1.91,1.15,5.1,5.11,5.06,-0.04,-0.06,0.8288120715599396
2000-09-27,22.75,2.37,5.09,10.5,10.67,11.55,6.46,1.05,0.88,6.17,6.08,5.82,-0.35,-0.26,1.163457968708565
2001-09-06,14.23,1.58,6.73,6.9,7.23,9.14,2.4,2.24,1.91,3.35,3.66,4.87,1.52,1.21,2.84221525600836
1999-04-29,13.29,1.6,6.74,8.75,10.86,11.89,5.15,3.14,1.03,4.49,4.97,5.22,0.72,0.25,1.1429748228915484
2006-05-22,17.72,3.99,5.71,5.8,6.64,7.6,1.89,1.8,0.96,4.79,4.95,5.04,0.26,0.09,0.6425918125071803
2013-07-11,17.84,2.45,5.53,7.47,7.52,7.46,1.94,-0.01,-0.05,0.04,0.33,2.57,2.53,2.24,1.0410012100862325
2014-01-10,18.56,2.42,5.48,8.72,8.6,8.75,3.27,0.03,0.15,0.04,0.38,2.86,2.82,2.48,0.8549943393678789
2004-06-03,14.28,2.35,8.31,4.38,4.67,5.28,-3.02,0.9,0.62,1.16,2.56,4.72,3.56,2.16,0.9568597438169664
2001-10-08,12.13,1.35,7.7,7.0,7.3,9.17,1.47,2.17,1.88,2.22,2.7,4.5,2.28,1.8,3.64826319013037
2014-08-06,21.21,2.92,4.95,8.64,8.69,8.86,3.91,0.22,0.17,0.03,0.46,2.47,2.45,2.01,0.5997213988370023
2008-10-01,14.63,2.8,5.89,8.8,8.71,8.44,2.55,-0.36,-0.26,0.8,1.82,3.74,2.94,1.92,0.4206727650188138
2003-12-02,15.27,2.5,5.47,4.24,4.55,5.21,-0.26,0.97,0.66,0.95,2.1,4.38,3.43,2.28,1.343978102189781
2005-01-19,16.09,3.03,7.08,5.3,6.06,6.76,-0.32,1.46,0.7,2.37,3.22,4.17,1.81,0.95,1.4519391408114557
2001-12-14,15.3,1.74,6.35,6.65,6.96,7.94,1.59,1.29,0.98,1.75,3.16,5.19,3.44,2.03,3.2532301526981273
2006-01-16,18.74,3.77,5.83,6.18,6.38,7.2,1.37,1.02,0.83,4.3,4.35,4.36,0.06,0.01,1.016089133801259
2014-01-03,18.74,2.44,5.43,8.71,8.53,8.83,3.4,0.12,0.3,0.07,0.4,3.0,2.93,2.6,0.8085205075608426
2000-01-04,28.46,3.25,3.75,8.7,10.22,11.2,7.45,2.5,0.98,5.38,6.29,6.5,1.12,0.21,0.1584110225017783
2010-10-29,22.99,3.41,4.05,6.85,7.26,8.12,4.07,1.27,0.86,0.12,0.34,2.6,2.48,2.26,0.346172794819976
2011-03-09,19.15,3.05,4.72,7.15,7.72,7.95,3.22,0.8,0.23,0.1,0.7,3.47,3.37,2.77,0.5002724610040186
2008-08-25,15.8,3.24,5.47,9.1,9.26,8.98,3.52,-0.12,-0.27,1.68,2.33,3.79,2.11,1.45,0.2532733460229568
2012-05-23,16.46,2.33,6.11,8.44,8.08,8.51,2.4,0.07,0.42,0.09,0.29,1.73,1.65,1.44,1.0344263146954895
2008-11-18,10.74,1.9,8.51,7.2,6.94,7.47,-1.04,0.27,0.53,0.13,1.14,3.53,3.4,2.39,1.1222394652023397
2006-11-06,18.9,4.13,4.9,6.72,7.13,7.66,2.76,0.94,0.53,5.08,4.82,4.7,-0.39,-0.12,0.28051874379540176
2006-11-09,18.87,4.07,4.92,6.65,7.14,7.61,2.69,0.96,0.47,5.09,4.75,4.63,-0.47,-0.13,0.3192605031366835
2012-09-10,18.23,2.42,5.56,8.15,7.93,8.17,2.61,0.02,0.24,0.1,0.25,1.65,1.55,1.4,1.0287468734070675
2000-12-21,22.44,2.37,5.15,9.25,10.11,11.0,5.85,1.75,0.89,5.44,5.18,5.04,-0.4,-0.14,1.2689120843645756
2008-04-22,19.11,4.65,4.59,7.35,7.9,8.16,3.57,0.81,0.26,1.3,2.21,3.7,2.4,1.49,0.1398376548527609
2005-09-21,18.58,3.6,6.28,5.17,6.05,7.01,0.73,1.84,0.96,3.36,3.92,4.17,0.8,0.25,0.9797588762305054
2003-10-10,16.87,2.39,5.96,4.42,4.54,5.06,-0.9,0.64,0.52,0.91,1.63,4.23,3.33,2.6,2.0259466170080693
2001-08-24,14.82,1.63,6.54,6.96,7.22,9.09,2.54,2.13,1.87,3.43,3.73,4.93,1.5,1.2,2.537038370167735
2011-06-02,18.89,3.11,4.88,8.2,8.24,8.27,3.39,0.07,0.03,0.04,0.46,3.03,2.99,2.57,0.43939275635519937
2007-10-17,22.66,5.01,3.97,7.05,7.77,7.93,3.96,0.88,0.16,3.94,3.99,4.55,0.61,0.57,-0.06558245250126882
2005-12-30,18.58,3.74,5.83,6.08,6.23,7.11,1.28,1.03,0.88,4.0,4.4,4.4,0.4,0.0,1.0178919973975278
2008-04-30,19.41,4.81,4.51,7.3,7.82,7.95,3.44,0.65,0.13,1.35,2.27,3.73,2.38,1.46,0.08197342554652876
2004-09-06,14.33,2.5,7.28,4.5,5.41,5.9,-1.38,1.4,0.5,1.57,2.59,4.29,2.72,1.7,1.425033155310226
2009-05-13,16.05,2.49,5.82,3.25,4.78,6.35,0.52,3.1,1.56,0.18,0.87,3.11,2.94,2.24,0.7965738375520264
2002-12-17,13.78,1.63,6.87,5.43,5.64,6.32,-0.55,0.89,0.68,1.23,1.87,4.12,2.9,2.26,4.757537853851218
2007-07-16,19.91,4.77,4.59,5.1,7.3,7.91,3.32,2.81,0.62,4.93,4.87,5.04,0.12,0.17,0.03039573800324402
2014-09-01,21.61,3.01,4.76,8.63,8.43,8.54,3.78,-0.09,0.11,0.03,0.5,2.33,2.31,1.83,0.5000427121434508
2003-07-24,14.62,1.85,8.12,4.75,5.04,5.67,-2.45,0.92,0.63,0.92,1.55,4.17,3.25,2.62,3.3952082524541067
2009-12-17,20.12,3.2,4.45,3.75,5.75,7.64,3.19,3.89,1.89,0.04,0.76,3.48,3.44,2.72,0.48594684266431165
2003-04-10,12.95,1.51,7.61,5.11,5.46,5.88,-1.73,0.77,0.42,1.15,1.61,3.94,2.79,2.33,4.789488596118431
2007-02-15,18.51,4.41,5.02,7.67,7.79,8.07,3.06,0.4,0.28,5.14,4.84,4.71,-0.43,-0.13,0.0929870435114728
1999-03-15,14.85,1.78,7.0,8.8,10.13,12.02,5.01,3.22,1.88,4.59,4.98,5.16,0.57,0.17,1.1828940146454436
2006-02-01,19.06,3.84,5.64,6.55,6.72,7.37,1.73,0.82,0.65,4.45,4.59,4.56,0.11,-0.03,0.9043955400206987
2009-03-09,11.24,1.75,8.19,4.4,5.02,6.77,-1.43,2.37,1.75,0.21,0.96,2.86,2.65,1.9,1.4507461168874087
2001-04-03,15.97,1.72,5.81,8.4,9.1,10.41,4.6,2.01,1.31,4.16,4.15,4.92,0.76,0.77,2.4241471571906357
1999-01-11,13.41,1.58,7.78,9.4,11.28,12.22,4.44,2.82,0.94,4.51,4.74,4.9,0.39,0.16,0.8573808681292758
2011-03-03,19.14,3.04,4.72,7.15,7.67,7.93,3.21,0.78,0.25,0.13,0.76,3.56,3.43,2.79,0.5281091644511102
2011-04-07,20.61,3.29,4.48,7.05,7.58,7.96,3.48,0.91,0.38,0.04,0.79,3.55,3.51,2.76,0.3086084169777994
2009-06-03,19.41,3.23,4.85,3.35,5.08,6.57,1.72,3.22,1.49,0.13,0.91,3.54,3.4,2.63,0.4419253384383972
2003-09-26,15.46,2.19,6.54,4.58,4.66,5.26,-1.29,0.68,0.6,0.95,1.56,3.99,3.04,2.43,2.0267401418311572
2007-08-09,18.23,4.47,5.02,6.5,7.71,7.99,2.98,1.49,0.28,4.75,4.45,4.78,0.03,0.33,0.08479682961917434
2014-07-01,21.84,3.01,4.83,8.5,8.18,8.73,3.9,0.23,0.55,0.04,0.47,2.57,2.52,2.1,0.5628800464523624
2000-08-31,24.99,2.57,4.77,11.3,10.8,11.51,6.74,0.21,0.7,6.31,6.19,5.73,-0.58,-0.47,0.8835306152272393
2011-09-15,17.0,2.58,5.46,8.4,8.24,8.33,2.87,-0.08,0.09,0.0,0.19,2.08,2.08,1.89,0.7611300951916038
2006-07-25,16.42,3.45,5.73,6.41,7.07,8.23,2.49,1.82,1.16,5.09,5.12,5.07,-0.02,-0.05,0.7655037972627217
2007-10-10,22.38,5.11,4.04,6.95,7.74,7.9,3.87,0.95,0.16,4.04,4.16,4.66,0.62,0.5,-0.056784635934044925
2005-05-05,16.47,3.08,7.33,5.15,6.11,7.24,-0.09,2.09,1.13,2.77,3.56,4.16,1.39,0.6,1.453009898710866
2008-02-01,20.62,5.13,4.41,7.2,7.44,7.48,3.07,0.28,0.04,1.91,2.08,3.6,1.69,1.52,0.05060617296434877
2012-05-07,17.51,2.47,5.7,8.4,8.05,8.68,2.98,0.28,0.63,0.1,0.26,1.87,1.78,1.62,0.9007349783432925
2009-08-05,19.46,3.25,4.75,3.28,5.4,7.06,2.3,3.78,1.66,0.18,1.22,3.76,3.58,2.54,0.5605910171661486
2006-11-20,19.08,4.12,4.84,6.67,7.12,7.48,2.65,0.81,0.36,5.05,4.78,4.6,-0.45,-0.18,0.2759847084260332
2012-08-17,18.1,2.43,5.56,8.3,7.88,8.23,2.67,-0.07,0.35,0.09,0.29,1.81,1.73,1.52,1.0013495276653175
2013-10-31,17.78,2.43,5.5,8.65,8.37,8.62,3.12,-0.03,0.25,0.04,0.31,2.54,2.51,2.23,1.075746381260601
2014-09-18,22.28,3.07,4.63,8.6,8.42,8.45,3.81,-0.15,0.03,0.02,0.57,2.63,2.61,2.06,0.4547789634146342
2010-08-31,20.93,3.21,4.4,6.1,6.81,7.93,3.53,1.83,1.12,0.14,0.48,2.47,2.33,1.99,0.5201278307344757
2013-06-25,16.88,2.4,5.87,7.48,7.61,7.49,1.62,0.01,-0.12,0.06,0.41,2.61,2.55,2.2,1.1586630192409366
2012-01-13,16.55,2.35,5.71,8.55,7.98,8.19,2.47,-0.36,0.21,0.03,0.23,1.87,1.84,1.65,0.8620662625418061
2013-08-19,15.33,2.2,6.4,11.54,9.54,9.22,2.82,-2.32,-0.32,0.06,0.36,2.88,2.83,2.53,1.2504365418658705
2002-02-14,14.84,1.71,5.4,6.3,6.42,7.21,1.81,0.91,0.79,1.76,3.03,4.95,3.19,1.92,3.1645221176621217
2007-09-06,18.79,4.45,4.89,7.0,7.62,7.92,3.03,0.92,0.3,4.27,4.1,4.52,0.25,0.42,0.11795825747381183
2009-01-15,11.15,1.91,8.26,4.5,4.48,5.55,-2.72,1.05,1.07,0.11,0.73,2.2,2.1,1.48,1.1891435803684431
2004-01-08,18.91,3.11,4.61,4.22,4.62,5.13,0.52,0.91,0.51,0.87,1.63,4.27,3.4,2.64,0.49283614988978686
2009-05-28,19.82,3.08,4.92,3.3,5.05,6.7,1.77,3.4,1.64,0.15,0.96,3.61,3.47,2.65,0.47552828511626566
2011-05-18,18.63,3.07,4.96,8.1,8.19,8.29,3.33,0.19,0.1,0.04,0.56,3.18,3.14,2.62,0.42584995143134674
2012-06-14,16.64,2.38,5.96,8.15,7.82,8.32,2.36,0.17,0.5,0.1,0.3,1.64,1.54,1.34,1.0151293130440227
2002-12-24,13.91,1.64,6.79,5.47,5.7,6.28,-0.51,0.81,0.58,1.19,1.73,3.95,2.76,2.22,4.928464297358982
2010-11-26,21.03,3.22,4.36,6.85,7.3,7.96,3.61,1.11,0.66,0.16,0.52,2.87,2.71,2.35,0.4054302512025654
2000-04-12,30.84,3.16,3.97,8.0,9.51,10.26,6.29,2.26,0.75,5.83,6.38,5.95,0.12,-0.43,0.3622395442962074
2005-11-22,16.73,3.37,6.46,5.71,6.13,7.08,0.61,1.37,0.94,3.89,4.32,4.43,0.54,0.11,1.2069027261739556
2009-05-21,18.98,2.96,5.04,3.3,4.92,6.42,1.38,3.12,1.5,0.18,0.87,3.38,3.2,2.51,0.5070094511141496
2003-10-23,16.15,2.29,6.17,4.65,4.72,5.13,-1.04,0.48,0.41,0.95,1.79,4.32,3.36,2.53,1.9997404619776797
2008-11-19,10.54,1.86,8.67,7.25,6.95,7.39,-1.28,0.14,0.44,0.06,1.07,3.34,3.28,2.27,1.1790336706889843
2013-10-18,17.52,2.37,5.55,8.8,8.41,8.55,3.0,-0.26,0.14,0.03,0.32,2.59,2.56,2.27,1.0577556353438569
2006-03-21,20.78,4.23,5.15,6.54,6.84,7.38,2.23,0.84,0.53,4.65,4.74,4.73,0.07,-0.02,0.6367729764362497
2005-03-07,18.02,3.41,6.49,5.2,5.9,6.53,0.05,1.33,0.63,2.72,3.6,4.31,1.59,0.72,1.318777872159694
2006-11-29,19.56,4.23,4.76,6.63,7.07,7.41,2.65,0.78,0.34,5.02,4.69,4.52,-0.5,-0.17,0.21767211763089178
2003-09-30,15.9,2.25,6.41,4.52,4.58,5.17,-1.23,0.65,0.6,0.95,1.46,3.94,2.99,2.48,2.0360546308901672
2000-03-03,35.38,3.63,3.78,9.0,10.29,10.76,6.98,1.76,0.47,5.79,6.5,6.38,0.59,-0.12,0.19800848841005547
2007-10-03,21.69,4.96,4.27,6.95,7.71,7.9,3.63,0.95,0.19,3.93,4.03,4.56,0.63,0.53,-0.042900057770074995
2005-09-13,19.04,3.65,6.45,5.16,6.06,7.02,0.57,1.86,0.96,3.46,3.87,4.13,0.67,0.27,1.0148591755408964
2012-08-28,18.07,2.4,5.59,8.25,7.93,8.17,2.58,-0.08,0.24,0.11,0.27,1.64,1.53,1.37,0.9839093945670261
2009-01-05,12.5,2.19,7.31,4.25,4.6,5.16,-2.15,0.91,0.56,0.09,0.78,2.48,2.39,1.7,0.9899527429628108
2007-04-30,17.6,4.38,5.13,7.4,8.11,8.17,3.04,0.77,0.06,4.84,4.6,4.63,-0.21,0.03,0.2602468112811105
2001-04-30,16.08,1.76,6.86,7.5,8.94,10.13,3.26,2.63,1.19,3.88,4.3,5.34,1.46,1.03,2.647815599035111
2011-07-12,18.72,3.01,4.93,8.15,8.17,8.28,3.35,0.13,0.11,0.03,0.36,2.88,2.85,2.52,0.4839212432444553
2001-03-07,19.05,2.05,5.17,8.2,9.0,10.13,4.97,1.93,1.14,4.68,4.43,4.9,0.22,0.47,1.8492597577388965
2005-06-21,17.79,3.29,7.15,5.3,6.02,6.87,-0.27,1.57,0.85,2.99,3.69,4.05,1.06,0.35,1.300798934753662
2007-03-01,17.11,4.08,5.46,7.38,7.78,7.94,2.48,0.56,0.16,5.1,4.62,4.55,-0.55,-0.07,0.1461795075456711
2002-01-08,15.57,1.77,6.22,6.7,7.02,7.89,1.68,1.19,0.88,1.73,3.07,5.08,3.36,2.01,3.288315217391304
2014-04-25,19.34,2.69,5.25,8.86,8.6,8.88,3.62,0.02,0.28,0.02,0.43,2.67,2.65,2.23,0.670551364335848
2005-01-04,17.42,3.29,6.46,5.1,5.95,6.49,0.03,1.39,0.54,2.32,3.2,4.3,1.98,1.09,1.0947960465243267
2001-09-21,11.58,1.28,8.13,7.3,8.15,9.71,1.58,2.41,1.57,2.25,2.88,4.69,2.44,1.82,3.510946230649446
2004-08-25,13.58,2.4,7.5,4.65,5.54,6.21,-1.29,1.56,0.66,1.53,2.42,4.27,2.74,1.85,1.5771497203768345
2013-05-08,18.0,2.63,5.49,7.51,7.44,7.69,2.19,0.18,0.25,0.05,0.22,1.77,1.72,1.54,0.8796811408259633
2012-04-23,17.97,2.51,5.48,8.4,7.75,8.56,3.09,0.16,0.82,0.08,0.26,1.94,1.86,1.68,0.8512942705512834
2001-06-12,16.55,1.79,6.55,7.5,8.53,9.82,3.27,2.32,1.29,3.56,4.09,5.25,1.69,1.16,2.773910768023028
2005-09-06,18.52,3.55,6.64,5.16,6.05,7.03,0.38,1.87,0.98,3.45,3.81,4.1,0.65,0.29,1.0262086513994908
1999-10-04,20.97,2.34,4.69,10.25,10.6,11.64,6.95,1.39,1.04,4.77,5.68,5.93,1.16,0.26,0.3765167845685198
2004-05-13,16.92,2.78,6.29,4.38,4.59,5.18,-1.1,0.8,0.59,0.99,2.53,4.86,3.88,2.34,0.4722918407128933
2007-04-19,17.82,4.26,5.11,7.4,8.01,8.1,2.99,0.7,0.09,4.96,4.65,4.67,-0.29,0.02,0.3309764054320612
2004-05-27,15.52,2.55,7.33,4.36,4.64,5.21,-2.11,0.85,0.57,1.06,2.47,4.61,3.55,2.14,0.772844175491679
2005-12-07,17.54,3.53,6.17,5.68,6.12,7.1,0.92,1.42,0.98,4.01,4.41,4.52,0.51,0.11,1.1569398440004273
2005-11-02,15.75,3.17,6.89,5.65,6.09,7.1,0.21,1.45,1.01,3.92,4.43,4.61,0.69,0.18,1.1890191796429925
2002-04-25,14.04,1.7,5.6,6.0,6.22,7.29,1.69,1.29,1.07,1.75,3.31,5.1,3.35,1.79,3.2074040456431536
2003-06-24,15.16,1.82,8.07,4.97,5.16,5.72,-2.35,0.75,0.56,0.83,1.14,3.25,2.42,2.12,3.732139753172258
2002-12-11,13.74,1.62,6.89,5.45,5.63,6.41,-0.48,0.96,0.78,1.24,1.87,4.03,2.78,2.16,4.875272223322114
2005-12-12,18.15,3.64,5.99,5.78,6.17,7.11,1.12,1.33,0.94,3.89,4.44,4.55,0.66,0.12,1.0947554630593133
2006-10-18,19.78,4.0,4.69,6.66,7.13,7.68,3.0,1.02,0.56,5.08,4.85,4.76,-0.32,-0.09,0.32679897921035095
2010-03-22,19.25,3.24,4.51,4.45,6.17,7.85,3.33,3.4,1.68,0.14,0.97,3.66,3.52,2.69,0.6341571720712824
2014-07-15,21.32,2.94,4.92,8.57,8.2,8.73,3.81,0.16,0.53,0.03,0.48,2.55,2.52,2.07,0.5097118181743265
2004-01-29,17.37,2.85,4.92,4.33,4.62,5.13,0.21,0.8,0.51,0.93,1.66,4.18,3.25,2.52,0.36915981552035304
2003-06-25,15.4,1.85,7.91,4.95,5.16,5.71,-2.2,0.76,0.55,0.92,1.33,3.4,2.48,2.08,3.7463511972633983
2001-12-31,14.82,1.68,6.51,7.18,7.08,7.94,1.42,0.76,0.86,1.74,3.12,5.03,3.29,1.91,3.4682415072794743
2004-07-12,14.74,2.43,7.71,4.37,4.98,5.88,-1.83,1.51,0.9,1.26,2.62,4.45,3.18,1.83,1.2078530963078729
2000-07-31,23.36,2.41,4.83,9.55,10.45,11.35,6.53,1.8,0.9,6.2,6.32,6.04,-0.16,-0.28,0.915650724184641
2008-10-08,12.79,2.45,6.62,8.05,8.17,7.97,1.35,-0.08,-0.2,0.56,1.56,3.66,3.09,2.09,0.5642191618100154
2013-10-04,16.91,2.28,5.77,9.43,8.46,8.61,2.83,-0.82,0.15,0.03,0.33,2.65,2.62,2.31,1.1232244278865848
2000-05-15,21.76,2.23,5.12,8.15,9.4,10.52,5.41,2.37,1.12,6.08,6.85,5.98,-0.1,-0.87,0.9873363612075876
2007-06-20,18.49,4.54,4.95,7.05,7.88,8.25,3.3,1.2,0.37,4.67,4.98,5.14,0.47,0.16,0.19319859921522298
2011-01-12,21.21,3.25,4.27,7.15,7.68,8.17,3.9,1.02,0.5,0.15,0.61,3.38,3.23,2.78,0.38782551461299186
2006-01-05,19.02,3.82,5.7,5.93,6.36,7.18,1.48,1.25,0.81,4.17,4.33,4.36,0.19,0.03,1.0159182703730103
2000-12-01,22.78,2.37,5.17,9.65,10.23,11.33,6.16,1.68,1.1,6.21,5.61,5.52,-0.69,-0.09,1.4707610146862482
2007-04-02,16.37,3.9,5.72,7.55,7.99,8.02,2.3,0.47,0.03,5.02,4.59,4.65,-0.37,0.06,0.3280598255089324
2006-12-11,19.13,4.12,4.85,6.7,7.15,7.54,2.69,0.84,0.39,4.93,4.67,4.52,-0.41,-0.15,0.24494171035130274
1999-09-10,19.3,2.44,4.63,9.7,10.7,11.61,6.98,1.91,0.91,4.74,5.64,5.9,1.16,0.27,0.2850582832921229
2001-12-26,14.42,1.64,6.67,7.1,7.21,8.34,1.67,1.24,1.13,1.75,3.29,5.2,3.45,1.91,3.563696369636964
2004-07-19,15.03,2.47,7.64,4.37,5.05,5.83,-1.81,1.46,0.78,1.33,2.52,4.36,3.03,1.84,1.5363507454106466
2008-02-15,20.61,5.12,4.42,7.2,7.47,7.5,3.08,0.3,0.03,2.18,1.91,3.76,1.59,1.86,0.06005504669945405
1999-09-15,19.16,2.43,4.69,9.7,10.71,11.61,6.93,1.91,0.9,4.73,5.64,5.92,1.19,0.29,0.2785402053471586
2007-02-09,18.78,4.47,4.97,7.42,7.64,7.81,2.84,0.39,0.17,5.14,4.91,4.79,-0.36,-0.13,0.10931414423675556
2003-12-03,15.43,2.52,5.43,4.23,4.55,5.17,-0.26,0.94,0.62,0.94,2.09,4.4,3.47,2.31,1.2445940355759468
2013-10-17,17.19,2.33,5.67,8.9,8.43,8.6,2.92,-0.31,0.16,0.05,0.31,2.59,2.54,2.27,1.1088561485673396
2004-08-23,13.41,2.37,7.58,4.7,5.62,6.36,-1.22,1.66,0.74,1.47,2.4,4.29,2.82,1.89,1.6002128549165682
2008-03-31,17.86,4.31,4.85,7.13,7.6,7.93,3.08,0.8,0.33,1.26,1.65,3.45,2.18,1.79,0.25940640641948853
2005-03-24,16.51,3.08,6.95,5.3,5.92,6.67,-0.28,1.37,0.75,2.81,3.85,4.6,1.79,0.76,1.465257920622212
2001-06-19,16.03,1.74,6.51,7.65,8.4,9.67,3.15,2.02,1.27,3.5,3.97,5.24,1.74,1.27,3.106088249206027
2001-11-20,14.45,1.61,6.57,6.72,6.88,8.37,1.8,1.65,1.49,1.95,2.95,4.86,2.91,1.92,3.31642972299575
2006-09-04,18.49,3.81,5.02,6.4,7.09,7.72,2.7,1.32,0.64,4.99,4.76,4.72,-0.26,-0.04,0.5873096181022
2010-08-02,20.9,3.42,4.36,5.95,7.09,7.86,3.49,1.91,0.77,0.15,0.57,2.97,2.82,2.4,0.5380678678014812
2009-01-28,11.89,1.96,7.63,4.7,4.67,6.05,-1.58,1.35,1.38,0.18,0.91,2.67,2.49,1.76,1.138529028720269
2005-02-28,17.47,3.31,6.66,5.2,5.86,6.55,-0.11,1.35,0.69,2.72,3.6,4.38,1.66,0.78,1.3532614643756156
2010-01-20,20.99,3.36,4.34,3.85,5.25,7.62,3.28,3.77,2.38,0.05,0.88,3.65,3.6,2.77,0.5263211074062848
2002-03-05,15.23,1.75,5.27,6.25,6.31,7.35,2.09,1.1,1.05,1.8,3.23,5.0,3.2,1.78,3.169778223280291
2003-07-02,15.78,1.89,8.1,5.0,5.19,5.72,-2.37,0.72,0.54,0.87,1.31,3.54,2.67,2.23,3.7657963591827643
2000-12-05,23.04,2.4,5.14,9.6,10.21,11.32,6.19,1.72,1.12,6.08,5.49,5.43,-0.66,-0.06,1.3905606588533415
2010-03-23,19.29,3.25,4.5,4.4,6.16,7.86,3.36,3.46,1.69,0.14,0.98,3.69,3.55,2.71,0.65596062790101
2006-04-10,21.08,4.59,4.83,5.73,6.57,7.54,2.72,1.81,0.97,4.67,4.89,4.96,0.29,0.07,0.42126707410747066
2004-08-09,13.91,2.45,7.29,4.6,1.9,6.48,-0.81,1.88,4.58,1.44,2.46,4.26,2.83,1.8,1.6807614863628042
2002-12-27,14.05,1.66,6.71,5.47,5.65,6.22,-0.5,0.75,0.57,1.17,1.62,3.81,2.64,2.19,5.161565284773344
2009-10-29,19.45,3.05,4.76,3.23,5.91,7.26,2.5,4.03,1.35,0.06,0.98,3.5,3.44,2.52,0.6381652652046821
2002-12-23,13.83,1.63,6.85,5.47,5.71,6.3,-0.56,0.83,0.59,1.19,1.76,3.97,2.78,2.21,4.895703509347327
2009-02-19,12.27,1.91,7.55,4.7,4.85,6.3,-1.25,1.6,1.45,0.31,0.99,2.86,2.55,1.87,1.2278351236106908
2002-10-10,12.02,1.53,7.03,5.78,5.96,7.09,0.05,1.31,1.12,1.58,1.72,3.66,2.08,1.94,4.2547020818377606
2000-10-10,21.25,2.21,5.31,10.2,10.41,11.61,6.3,1.41,1.2,6.21,5.94,5.8,-0.41,-0.14,1.3779608065890372
2013-02-14,17.75,2.57,5.47,7.99,7.71,7.81,2.34,-0.18,0.1,0.1,0.27,2.0,1.9,1.73,0.964077972625716
2009-09-02,19.3,3.15,4.83,3.42,5.96,7.38,2.55,3.96,1.42,0.14,0.9,3.31,3.17,2.41,0.6566331041581441
2008-01-22,19.51,4.75,4.77,7.0,7.39,7.46,2.69,0.46,0.08,2.26,1.98,3.42,1.16,1.44,0.0711365890235347
2003-11-06,14.69,2.4,5.63,4.5,4.68,5.06,-0.57,0.56,0.38,0.95,1.98,4.41,3.46,2.43,1.8191065725663367
2006-09-06,18.6,3.84,5.02,6.37,7.12,7.77,2.75,1.4,0.65,4.95,4.82,4.8,-0.15,-0.02,0.5732001318140036
2007-01-25,19.87,4.45,4.68,7.3,7.6,7.88,3.2,0.58,0.28,5.12,4.98,4.88,-0.24,-0.1,0.09652931577106894
2007-05-15,17.6,4.44,5.14,7.45,8.08,8.12,2.98,0.67,0.04,4.79,4.74,4.71,-0.08,-0.03,0.26176977702446
